"","LID_100065","LID_100068","LID_100069","LID_100081","LID_100092","LID_100100","LID_100103","LID_100110","LID_100111","LID_100113","LID_100122","LID_100123","LID_100124","LID_100127","LID_100208","LID_100216","LID_100218","LID_100220","LID_100227","LID_100230","LID_100232","LID_100233","LID_100252","LID_101557","LID_101559","LID_101561","LID_101563","LID_101565","LID_101568","LID_101572","LID_101574","LID_101576","LID_101578","LID_101580","LID_101582","LID_101583","LID_101588","LID_101589","LID_101595","LID_101598","LID_101599","LID_101600","LID_101603","LID_101605","LID_101607","LID_101609","LID_101611","LID_101614","LID_101615","LID_101626","LID_101627","LID_101628","LID_101629","LID_101631","LID_101635","LID_101639","LID_101643","LID_101646","LID_101647","LID_101649","LID_101651","LID_101653","LID_101655","LID_101657","LID_101659","LID_101661","LID_101664","LID_101665","LID_101668","LID_101670","LID_101672","LID_101676","LID_101678","LID_101682","LID_101691","LID_101694","LID_101695","LID_101697","LID_101699","LID_101701","LID_101702","LID_101704","LID_101706","LID_101709","LID_101710","LID_101720","LID_101721","LID_101723","LID_101725","LID_101726","LID_101728","LID_101731","LID_101732","LID_101735","LID_101739","LID_101740","LID_101744","LID_101746","LID_101749","LID_101751","LID_101754","LID_101755","LID_101757","LID_101759","LID_101762","LID_101764","LID_101766","LID_101769","LID_101771","LID_101773","LID_101775","LID_101779","LID_101781","LID_101783","LID_101788","LID_101789","LID_101790","LID_101793","LID_101795","LID_101796","LID_101798","LID_101800","LID_101803","LID_101805","LID_101812","LID_101815","LID_101816","LID_101819","LID_101820","LID_101822","LID_101825","LID_101827","LID_101829","LID_101835","LID_101836","LID_101839","LID_101840","LID_101842","LID_101844","LID_101846","LID_101848","LID_101850","LID_101852","LID_101854","LID_101857","LID_101859","LID_101861","LID_101863","LID_101865","LID_101871","LID_101873","LID_101877","LID_101880","LID_101883","LID_101884","LID_101885","LID_101887","LID_101888","LID_101890","LID_101892","LID_101894","LID_101896","LID_101898","LID_101901","LID_101902","LID_101908","LID_101911","LID_101912","LID_101916","LID_101921","LID_101923","LID_101924","LID_101931","LID_101932","LID_101934","LID_101938","LID_101939","LID_101941","LID_101943","LID_101945","LID_101947","LID_101949","LID_101952","LID_101954","LID_101956","LID_101958","LID_101959","LID_101961","LID_101962","LID_101963","LID_101964","LID_101966","LID_101967","LID_101969","LID_101972","LID_101973","LID_101974","LID_101978","LID_101980","LID_101982","LID_101983","LID_101985","LID_101986","LID_101989","LID_101992","LID_101994","LID_101996","LID_101997","LID_102003","LID_102006","LID_102009","LID_102011","LID_102013","LID_102015","LID_102016","LID_102018","LID_102019","LID_102022","LID_102023","LID_102024","LID_102025","LID_102029","LID_102031","LID_102032","LID_102034","LID_102036","LID_102038","LID_102040","LID_102042","LID_102044","LID_102047","LID_102049","LID_102051","LID_102054","LID_102056","LID_102057","LID_102060","LID_102062","LID_102065","LID_102066","LID_102068","LID_102076","LID_102077","LID_102079","LID_102081","LID_102083","LID_102085","LID_102088","LID_102090","LID_102100","LID_102101","LID_102103","LID_102105","LID_102107","LID_102112","LID_102114","LID_102116","LID_102121","LID_102123","LID_102125","LID_102127","LID_102129","LID_102131","LID_102133","LID_102135","LID_102137","LID_102139","LID_102141","LID_102144","LID_102146","LID_102148","LID_102149","LID_102150","LID_102154","LID_102158","LID_102161","LID_102162","LID_102167","LID_102170","LID_102173","LID_102174","LID_102176","LID_102178","LID_102183","LID_102185","LID_102195","LID_102197","LID_102198","LID_102200","LID_102202","LID_102205","LID_102208","LID_102212","LID_102215","LID_102216","LID_102218","LID_102220","LID_102222","LID_102224","LID_102226","LID_102228","LID_102230","LID_102232","LID_102234","LID_102237","LID_102239","LID_102241","LID_102243","LID_102245","LID_102247","LID_102249","LID_102250","LID_102252","LID_102253","LID_102256","LID_102258","LID_102264","LID_102265","LID_102268","LID_102269","LID_102271","LID_102273","LID_102275","LID_102278","LID_102279","LID_102290","LID_102293","LID_102295","LID_102297","LID_102300","LID_102301","LID_102304","LID_102307","LID_102309","LID_102310","LID_102311","LID_102313","LID_102315","LID_102721","LID_102722","LID_102723","LID_102725","LID_102726","LID_102727","LID_102728","LID_102732","LID_102733","LID_102735","LID_102736","LID_102737","LID_102738","LID_102739","LID_102740","LID_102741","LID_102742","LID_102743","LID_102744","LID_102748","LID_102749","LID_102750","LID_102751","LID_102753","LID_102754","LID_102755","LID_102756","LID_102757","LID_102758","LID_102759","LID_102760","LID_102764","LID_102765","LID_102766","LID_102767","LID_102768","LID_102769","LID_102770","LID_102771","LID_102772","LID_102773","LID_102774","LID_102775","LID_102776","LID_102780","LID_102781","LID_102782","LID_102783","LID_102785","LID_102786","LID_102787","LID_102788","LID_102789","LID_102790","LID_102791","LID_102792","LID_102796","LID_102797","LID_102798","LID_102800","LID_102802","LID_102804","LID_102805","LID_102807","LID_102808","LID_102812","LID_102813","LID_102814","LID_102817","LID_102818","LID_102819","LID_102820","LID_102821","LID_102822","LID_102824","LID_102826","LID_102827","LID_102828","LID_102829","LID_102830","LID_102831","LID_102832","LID_102833","LID_102834","LID_102835","LID_102836","LID_102837","LID_102838","LID_102839","LID_102840","LID_102841","LID_102842","LID_102844","LID_102845","LID_102847","LID_102848","LID_102849","LID_102850","LID_102851","LID_102852","LID_102853","LID_102854","LID_102855","LID_102856","LID_102857","LID_102858","LID_102859","LID_102861","LID_102862","LID_102863","LID_102864","LID_102865","LID_102866","LID_102868","LID_102869","LID_102870","LID_102871","LID_102872","LID_102873","LID_102874","LID_102876","LID_102877","LID_102878","LID_102879","LID_102881","LID_102882","LID_102883","LID_102884","LID_102885","LID_102886","LID_102887","LID_102888","LID_102889","LID_102892","LID_102893","LID_102895","LID_102896","LID_102897","LID_102900","LID_102901","LID_102902","LID_102903","LID_102904","LID_102905","LID_102906","LID_102907","LID_102908","LID_102909","LID_102910","LID_102911","LID_102914","LID_102917","LID_102918","LID_102919","LID_102920","LID_102921","LID_102924","LID_102925","LID_102926","LID_102927","LID_102928","LID_102930","LID_102932","LID_102933","LID_102936","LID_102939","LID_102941","LID_102943","LID_102944","LID_102945","LID_102949","LID_102952","LID_102953","LID_102955","LID_102956","LID_102957","LID_102959","LID_102960","LID_102963","LID_102964","LID_102965","LID_102968","LID_102969","LID_102970","LID_102971","LID_102972","LID_102973","LID_102976","LID_102979","LID_102980","LID_102981","LID_102984","LID_102988","LID_102989","LID_102990","LID_102994","LID_102996","LID_102997","LID_102998","LID_102999","LID_103001","LID_103005","LID_103007","LID_103014","LID_103017","LID_103024","LID_103025","LID_103026","LID_103032","LID_103037","LID_103038","LID_103040","LID_103042","LID_103045","LID_103046","LID_103049","LID_103054","LID_103060","LID_103068","LID_103069","LID_103070","LID_103077","LID_103085","LID_103093","LID_103097","LID_103100","LID_103101","LID_103106","LID_103107","LID_103108","LID_103112","LID_103115","LID_103117","LID_103119","LID_103121","LID_103123","LID_103124","LID_103125","LID_103127","LID_103128","LID_103129","LID_103133","LID_103141","LID_103143","LID_103145","LID_103146","LID_103148","LID_103149","LID_103150","LID_103247","LID_103248","LID_103249","LID_103251","LID_103252","LID_103255","LID_103256","LID_103258","LID_103261","LID_103262","LID_103264","LID_103266","LID_103267","LID_103270","LID_103274","LID_103278","LID_103279","LID_103282","LID_103287","LID_103288","LID_103292","LID_103294","LID_103296","LID_103297","LID_103298","LID_103300","LID_103302","LID_103303","LID_103304","LID_103307","LID_103311","LID_103312","LID_103314","LID_103315","LID_103316","LID_103320","LID_103322","LID_103327","LID_103328","LID_103329","LID_103331","LID_103332","LID_103333","LID_103334","LID_103335","LID_103336","LID_103337","LID_103338","LID_103339","LID_103340","LID_103352","LID_103356","LID_103358","LID_103374","LID_103396","LID_103397","LID_103398","LID_103421","LID_103427","LID_103428","LID_103430","LID_103495","LID_103496","LID_103497","LID_103498","LID_103510","LID_103512","LID_103513","LID_103517","LID_103519","LID_103521","LID_103522","LID_103523","LID_103527","LID_103528","LID_103529","LID_103530","LID_103532","LID_103544","LID_103545","LID_103549","LID_103550","LID_103552","LID_103553","LID_103554","LID_103555","LID_103556","LID_103557","LID_103558","LID_103559","LID_103560","LID_103561","LID_103563","LID_103564","LID_103565","LID_103567","LID_103568","LID_103569","LID_103570","LID_103574","LID_103575","LID_103594","LID_103595","LID_103596","LID_103607","LID_103608","LID_103612","LID_103613","LID_103615","LID_103616","LID_103618","LID_103643","LID_103654","LID_103696","LID_103698","LID_103699","LID_103700","LID_103701","LID_103702","LID_103703","LID_103704","LID_103705","LID_103720","LID_104117","LID_104119","LID_104120","LID_104122","LID_104127","LID_104129","LID_104132","LID_104139","LID_104141","LID_104142","LID_104145","LID_104147","LID_104149","LID_104152","LID_104154","LID_104155","LID_104156","LID_104157","LID_104158","LID_104159","LID_104160","LID_104161","LID_104162","LID_104163","LID_104166","LID_104169","LID_104170","LID_104171","LID_104172","LID_104173","LID_104175","LID_104177","LID_104178","LID_104185","LID_104186","LID_104187","LID_104188","LID_104191","LID_104192","LID_104194","LID_104199","LID_104200","LID_104204","LID_104206","LID_104207","LID_104209","LID_104210","LID_104221"
"ABC transporters",41964007.41,22288313.42,19160815.36,28448998.05,35174684.11,897522.42,6147959.28,23218677.14,26550784.52,49337720.02,48671973.39,33773400.36,31525041.19,51483283.3,6766112.46,9466445.82,10649402.27,8450067.25,9251873.4,48113361.37,10277435.05,8755051.96,10148236.06,17539701.9,32017007.65,18843882.89,11875446.09,66501498.4,68262197.02,24725224.93,16761576.54,49582808.79,33666112.58,15387114.6,27931094.17,9604003.27,11337801.4,9517546.91,13774758.17,11840262.12,10046610.64,20577358.2,20936036.77,18513831.53,10992356.98,13434872.74,18335206.31,14037468.14,29615296.13,7352657.77,15913077.25,34966388.78,18541219.44,17480241.74,1496986.05,21561285.05,22551621.45,9663759.97,28075975.41,26388710.78,19872472.27,8960787.4,1492803.99,14763150.35,9506884.69,21320173.02,943353.83,19396492.45,6138273.63,4291008.43,9638732.97,2633113.59,3647536.97,2871972.36,3376014.73,676322.58,16257424.06,14404151.18,21627246.51,2245288.15,3208296.25,1941701.4,2689822.6,10174131.47,1384872.46,6954574.42,8071687.2,6634076.7,8238941.83,2025860.08,4629601.15,10045172.49,14151989.65,808365.76,6116889.61,15027509.45,1110654.62,763920.9,20668697.23,20426419.99,19637137.03,31197088.28,22183751.95,13486413.29,22191918.86,23405683.08,39629230.74,23716375.31,4372356.69,19341142.85,27730703.01,675052.82,7060462.34,16469727.39,10895137.16,5424592.35,16824015.75,21417969.53,38457743.09,40811084.21,3413806.32,8761974.7,18164160.09,28570532.74,9855512.48,19654683.88,6141238.9,43294294.53,34971967.62,10825665.89,1169083.36,24837680.39,3560915.5,17300185.16,19651115.95,15184591.6,29585453.71,19685675.71,2638625.06,21285001.52,10281556.29,20487365.99,8756824.41,32172852.4,14511272.59,22367883.18,28256622.48,186815524.63,5620278.23,26857501.91,26259573.74,14091115.41,32838733.96,12876949.55,9892029.12,12221994.85,2198713.78,21850694.31,22320345.48,7200975.53,54996547.66,2001242.86,24338112.67,21462044.54,23252359.63,8127586.29,22086499.17,24713945.58,29862226.94,17004510.54,10937279.1,3559462.6,2325954.09,2575753.83,21990477.22,17861392.38,8633095.96,26582200.72,20771683.54,25007190.21,6618547.18,9629451.75,28135478.45,23296369.47,21441787.37,8840774.9,38799316.24,16511937.88,17307184.18,22146461.07,3123313.91,11682190.51,9267132.18,17267107.37,2628862.92,4052278.27,9421565.11,25432323.49,10020426.67,14727359.62,13805208.77,21824464.87,236408654.38,20536798.95,12649559.73,11266279.04,15512942.43,18415511.34,10180265.2,17637294.08,13618063.91,10431702.21,17751246.96,16547995.51,22537778.33,22482119.38,3142104.79,244005498.86,5855229.36,21954473.08,9756338.82,20000766.34,8788725.42,4857502.14,7833983.78,7851536.73,8824493.49,4616518.12,3547710.83,3405849.49,3267172.2,21878538.16,17259087.91,3934212.57,1744513.66,2727726.94,6847402.5,53479165.56,5335222.96,6330517.43,13190823.67,10441311.24,935171.08,4050219.94,10567065.04,5896371.37,2132281.71,16064461.83,6320895.47,8318147.55,5863737,4447375.18,3790829.91,3536431.24,3470248.84,6284996.49,13517750.84,2852499.06,7565986.81,9966926.96,20324898.57,25835026.97,13441903.96,13896538.73,18024411.71,13963349.85,20478554.73,18425607.78,23272797.48,17010629.23,12867622.24,5805295.96,10054623.6,8461191.81,7320516.36,7047185.54,14931842.79,16890205.56,11424187.21,13691548.4,4058235.3,19065561.28,17941131.83,19792578.38,18224426.45,15372685.02,15145735.12,10037414.33,13475549.38,6298751.51,10773767.55,5847303.41,15498409.94,21308264.67,12370450.28,7478073.77,7502461.88,13306870.22,10305347.5,17565873,15204878.65,2394893.3,6864438.65,13187072.95,11378283.78,14728051.31,12090119.03,14944248.91,9727632.58,2757937.7,4099308.76,19986976.63,15254482.4,4593165.29,1980382.44,4079173.16,7980250.49,14967016.14,19287381.1,13851642.28,15904572.28,25898634.29,15671139.39,28706538.91,14522681.1,2069047.59,12379298.39,2796391.49,19761716.16,19773884.98,7985956.07,9328677.68,12459114.52,7477705.12,21750684.05,18832582.93,15044228.44,24700957.36,9606260.97,2717253.8,3143053.94,4974867.54,24301919.89,4562357.53,2695668.14,6043338.18,7278038.64,4344131.52,4072650.63,9870321.52,15795241.68,12430679.65,20751145.76,22432010.15,23340187.79,7892654.77,3814406.02,10877095.59,15409200.95,2071868.1,11889905.64,22399842.81,12604530.65,4339884.03,14321888.87,12412608.51,18425097.59,7272261.35,5600467.6,18156947.14,24179561.18,14089640.44,7743972.86,2519819.65,17904481.51,13680411.72,10492217.29,4065372.72,19697244.86,7448710.12,4506384.19,3581363.76,11790042.36,15844220.4,6897945.09,4573408.32,11915738.86,2397890.43,10350289.17,25677094.8,23389555.33,15540131.05,1794606.98,12712693.6,20747028.57,7239761.9,17935242.41,9237453.03,2883672.99,14629193.41,19691628.58,2350181.68,5114471.2,6058728.17,10975253.62,2289611.02,1600168.8,12257828.83,3948545.27,3225741.69,9520950.88,1980366.94,30566955.8,46178680.11,3487120.46,37986841.59,11907002.57,3993837.49,27496728.8,3716458.53,35312666.76,13420508.43,3820348.43,6628547.21,6102155.67,6887403.83,9960310.01,31557786.96,6217473,26800964.37,7452284.22,6200651.12,9719664.89,40573242.52,5398042.84,26471062.77,2684622.89,21474511.33,16998428.07,7769768.78,11927592.04,7875480.99,13013113.93,5930382.6,2386763.58,25648831.49,10894832.32,3540104.68,18935540.26,5256976.3,3057122.45,5766110.71,12999889.89,8032555.14,27804792.47,2686166.37,1603894.75,1973228.69,1519357.98,2783084.35,10537949.81,6861724.07,10205153.59,36474894.96,14607746.86,24367586.87,1201419.8,16984542.97,36188334.11,25066267.96,231567335.29,1736663.33,14686744.93,268027997.69,2231034.93,26929300.22,1671046.64,2175865.12,7999437.9,66247228.36,73018928.11,32339091.44,18884720.84,5425172.54,6166904.16,2653835.71,3112479.3,33411350.88,1472575.99,6639032.32,3990792.08,7441294.64,18489773.49,3823418,5800912.98,5333502.85,3923403.18,2505985.09,22059709.48,1816743.37,6239570.05,10198878.51,10530103.62,12620107.48,24723247.45,587620.22,3928780.95,13582972.86,9972502.83,20842410.03,3867199.92,1629007.48,4339045.61,17425587.58,3876653.75,16532301.01,1719990.73,3075639.23,17202384.65,2621755.09,1403539.73,6389467.49,3019581.32,2848942.42,4960421.24,9319869.09,23668522.33,6145855.89,7911658.65,9173903.17,999224.58,3269181.37,20514242.2,1242541.62,12459070.65,10296357.37,8626583.44,7480779.27,2145959.89,2695395.77,4182335.74,8372948.16,18690031.69,7453619.6,7577599.27,2653921.6,999225.01,5997169.46,13112559.09,23653687.94,2488707.31,13097036.54,1572539.64,2536849.62,2146815.92,7209347.81,13559184.63,10778160.21,3886885.97,14312239.17,7463859.46,19537638.58,1344718.88,10297018.3,3735247.12,13737761.8,2682774.65,6983200.77,13725456.58,687574.69,1204683.58,5506234.11,28941241.49,3285124.66,1751517.53,4642848.34,1338140.92,3391416.58,17560568.94,14772343.01,1951175.93,21049144.96,7917865.77,16928814.58,8751044.03,3232201.49,6978198.91,6790059.54,5466373.31,6609484.55,4748419.57,3140686.17,7122563.94,5026189.47,5721780.54,4992566.64,3173772.87,4086931.26,1632342.36,7239097.33,7696469.49,4169646.75,6394576.53,4077391.25,25809380.62,5223623.13,3926769.45,26281565.94,2786491.31,6256193.25,6210899.72,7214224.06,6138062.51,4703556.72,4021863.68,6767862.05,6494219.92,4669462.15,3794165.93,3712193.59,4191492.34,6295909.14,7488753.27,7660247.19,5521388.44,4463789.4,29421749.57,6989453.68,5950542.05,3707323.26,5573194.83,4547060.29,19150900.5,37056085.81,5128850.6,28343719.78,30878627.49,2025729.28,4742369.45,1034879.9,8055405.23,3816012.47,2973599.71,2315426.53,4906409.68,5254391.67,8329439.56,6378358.34,6614290.48,10013038.28,6322003.91,5667290.44,5568014.07,9818321.82,6048521.36,4583119.23,15545875.4,7214977.49,6805923.43,20973706.25,2639949.1,3140772.15,8783307.57,5495675.83,6140349.12,4246278.27,5677178.79,5912461.05,4766363.93,5875775.12,6828950.1,3919344.88,35755423.86,32083195.4,26221884.47,5571150.86,2827919.88,8893664,7210711,28065609.66,4637346.71,4657979.88,6366442.74,9227179.62,40927396.43,4976159.83,5023872.61,22605102.34,6234315.79,7927303.5,8343941.04,4503877.34,5954089.49,12631195.5,15296109.7,12920526.06,15511598.08,2671958.56,11089997.19,20896238.91,15123427.6,359377515.71,220351873.2,175661234.72,110035822.87,29589412.5,66987878.03,92095027.44,87249855.65,10196369.39,5030907.3,1508194.4,8351286.54,2843275.3,21700172.75,13775997.61,78668341.94,7927994.12,9182253.13,5637756.04,1027959.91,2284158.47,6152291.87,11694504.34,18398915.5,33300949.42,6694197.67,836005.4,1354874.58,4852989.05,12359316.21,8477588.57,22227392.98,18950793.24,5946123.84,39800278.55,4098348.73,54064660.84,6884082.17,1300022.44,37108124.24,77520272.26,63191249.74,13155135.1,11502612.25,2352849.91,15136644.06,8467240.24,10577585.21,6177304.63,1165898.27,953242.78,4112281.49,1889808.1,10164603.64,1742731.85,3912896.1,2879421.68
"Adipocytokine signaling pathway",1693480.94,1138442.28,805808.93,1462345.98,1810416.76,55235.78,310750.84,1414448.76,1246750.07,2123121.91,2252177.82,2036297.77,1518965.62,1751660.46,401143.28,578304.73,692509.26,501746.12,470838.3,2504277.93,516596.33,432536.7,559554.87,896207.27,1960509.47,990183.52,734022.07,2734338.84,2983388.28,1274448.01,872046,2790664.34,1830459.91,893246.42,1013796.45,381805.88,711026.77,414917.55,685823.4,632594.21,522987.75,1245633.11,1312441.93,1154252.6,522188.52,838939.41,781305.79,752714.37,1384188.03,443789.82,924000.72,1824774.89,1060547.48,775909.43,76785.49,1239879.05,1141518.22,572350.96,1863255.52,1428239.6,817127.62,484501.93,65116.96,767440.35,510695.15,998216.47,48087.13,963701.45,296565.23,275596,518124.19,138178.14,167114.3,132950.16,188519.75,35803.11,790011.86,819435.67,1078335.69,115205.69,174222.52,135559.15,146453.24,569618.7,74416.66,372784.55,436619.94,379912.48,440488.78,100815.48,239722.51,413918.69,898960.06,50389.98,340021.96,810408.52,57026.07,44009.75,986787.34,1013788.83,952564.66,1642996.5,1218345.81,644256.88,1079218.87,1586801.33,2003984.02,1379068.06,277582.45,956870.29,1146339.04,36785.31,342732.91,821406.87,571861.1,288367.09,1143013.1,952399.62,2240078.31,1949465.33,216704.1,529618.6,938251.77,1288965.42,498365.57,1069796.23,352272.58,2373289.59,1569024.42,411433.52,55033,1071933.49,209029.03,911412.37,756058.09,1011434.66,1508768.85,1065955.9,190534.56,1108544.07,637810.04,1235643.73,584062.17,1370696.16,511483.27,731940.83,1350408.89,7549905.16,280886.99,859014.14,1133489.51,718715.81,1421830.73,792920.09,549968.74,668404.85,85195.84,957859.46,1374141.9,259635.09,3231706.64,96539.74,1082468.64,1269799.48,960711.9,182042.04,1612991.78,569771.85,723997.26,742654.61,549580.9,237135.61,150687.3,113039.77,1207167.16,897750.55,401888.25,1287160.82,1177430.11,1459089.42,352695.82,486146.89,1545882.55,1218263.09,1189671.79,216324.11,1553748.67,711976.17,797417.42,1039525.56,181513.99,459210.97,525036.5,733050.37,126838.69,271031.74,482645.33,1248075.85,584958.16,727361.89,543293.62,1183230.12,14367076.63,615135.17,773620.7,639327.7,762483.09,1042693.23,580157.13,954158.44,613443.11,659410.18,958183.78,1093062.91,1440289.3,944566.85,189984.47,13688829.4,332827.31,1384798.65,544166.98,824600.76,551930.17,294142.28,351667.7,393706.49,465056.46,215793.6,216747.21,158186.88,157181.03,937684.88,868584.43,108499.86,86659.61,139149.98,306196.8,2716896.09,276666.98,380189.99,743840.28,590870.69,56209.77,271346.79,589529.95,334263.48,124326.62,835215.7,347033.08,451677.6,247046.4,218544.75,208344.55,147679.41,206040.51,338255.11,888701.53,147373.57,432278.89,494250.86,1069541.54,1240814.93,721979.05,784575.51,826699.12,718738.09,902328.07,878191.43,1341537.8,920816.66,522195.96,367514.73,428537.34,290668.02,363641.93,433937.07,687505.17,966381.28,686990.18,623955.56,214465.88,1132497.96,861029.74,1025354.37,760163.46,800118.39,800061.32,397865.88,721524.84,372495.54,658235.22,348442.53,991275.87,970645.62,945921.79,506192.69,487926.45,794558.97,609418.55,775965.21,891589.08,22763.01,351634.69,568387.6,735994.93,777482.52,671341.88,819365.41,546376.49,180086.3,179093.74,858702.08,659503.97,159225.29,126587.24,204992.76,454367.27,712685.12,839354.43,765352.43,954569.74,1442350.9,705859.38,1641312.69,648865.98,111361.57,553064.7,143084.57,653209.67,1020935.84,384847.82,466935.99,757911.94,459252.34,1204388.13,973243.37,811833.09,1313177.86,614067.44,173522.81,171529.42,357354.54,1423098.58,288798.21,173418.23,381430.76,473172.51,260081.1,224303.21,517246.18,868657.53,733217.48,1041416.59,1528176.02,1032019.45,343546.48,214353.93,609010.01,1175789.91,110109.05,545221.09,1100421.36,640286.37,290827.55,824170.64,781160.79,1127002.7,413751.19,251248.62,824386.38,1214634.47,700838.78,398283.82,147279.42,823664,740410.5,540461.79,233865.1,1068848.51,278154.93,235422.37,189964.31,732841.24,1090752.51,271556.08,210879.09,671329.09,164139.51,483771.35,1589546.1,1200432.1,871229.59,89881.35,734065.71,1240361.26,405244.93,863300.69,464940.86,163701.1,850165.35,1074990.27,124186.27,294981.61,348748.41,529106.03,145493.62,100481.3,734285.6,282082.12,193433.94,605553.97,144245.63,1613526.54,2404929.86,272466.27,2079837.35,755994.39,262882.66,1485490.76,253515.66,1951965.11,722274.68,228309.57,410328.8,399979.48,499918.89,564842.36,1897878.08,354548.22,1448894.4,384044.7,391362.3,635123.2,2465607.21,342172.48,1266824.48,174566.78,1043914.4,1058431.3,421388.35,602952.98,494334.41,827747.32,466290.07,146525.43,1174071.66,635965.21,189331.63,1100402.75,344855.96,177141.16,278536.3,772423.28,515264.2,1853599.04,176537.46,107420.15,132865.87,93930.97,154400.61,671219.92,394836.02,517069.77,1982139.65,840323.36,1273753.27,89646.01,935836.51,2133107.52,1567439.93,12942169.23,112825.67,868847.13,14661366.5,151900.97,1502427.88,103423.87,145343.4,554532.65,4247704.86,3733348.2,1632384.03,1004041.29,374052.03,363282.96,185606.06,185674.09,1859808.31,93078.96,452354.66,227967.96,391586.31,1108793.34,222633.05,396213.29,191213.08,238962.72,123827.83,1135407.29,142591.95,447158.23,621987.9,513528.8,718806.45,1032990.26,45916.91,248088.67,723578.23,574366.24,1251470.49,246638.75,100300.94,206726.13,1043485.61,208196.84,943702.73,123480.35,196308.19,935758.63,156447.89,86671.87,364594.55,171656.05,171093.33,279218.83,495613.45,1210201.71,475712.1,438360.13,508128.37,79151.56,258023.79,818813.23,85258.11,690812.07,598804.68,405474.24,321794.78,127326.87,167541.5,185039.3,484673.04,1069416.66,568204.95,432628.84,179312.66,74766.92,390041.63,519780.23,1152605.62,141105.38,664018.18,78346.29,116567.18,111491.14,396435.07,658435.59,464347.12,214108.46,784516.05,437672.15,1095627.91,57727.01,616411.32,183098.1,790883.22,129043.22,294475.53,651538.97,33597.67,34482.28,335124.22,1249607.94,203977.63,75558.55,447037.01,82082.67,145821.58,921268.94,803765.5,108486.94,861194.76,470643.37,1078521.41,509858.53,205497.57,376511.25,338993.04,325014.4,276073.13,264539.58,151024.33,373079.06,297606.31,303006.33,294531.33,176233.45,230687.39,112622.31,268137.49,369414.36,203215.06,251113.35,199457.61,1095474.09,220812.71,275811.35,883059.65,223300.8,266719.51,322130.09,298025.39,332786.85,256089.54,226077.32,300796.49,334323.59,277040.62,206026.28,222827.44,235931.9,309028.48,299750.88,385356.96,254686.3,269885.13,1905836.94,374947.91,338155.63,154415.33,274645.45,293223.53,992292.66,1883929.91,285023.59,1389715.2,1517641.03,89240.52,253095.35,61656.92,437232.4,220967.14,148531.56,139338.89,220484.47,304987.12,462864.32,352716.34,380841.5,560579.03,223129.37,299125.66,387771.24,303514.4,278302.43,193489.52,677562.56,342295.85,278764.31,930666.11,122874.2,133518.26,413458.89,272094.65,267225.53,205759.67,373621.12,293731.29,224500.68,257463.13,331469.24,259702.02,1719252.42,1190648.77,1275334.73,318142.83,153750.57,444800.22,398016.49,1124962.39,278038.92,261350.16,325873.84,432457.83,1827417.39,273502.87,265929.42,1187721.86,378212.85,440389.03,452540.13,240094.31,297205,630236.13,685307.82,715331.4,731323.58,160891.78,466271.37,882162.54,818369.56,14119866.91,15103243.78,10080968.75,6770129.03,1758625.17,3064431.05,5135541.77,4707161.67,495036.33,249310.92,76466.67,448164.2,147305.88,1042782.01,769178.1,3494168.33,440285.47,497005.71,316964.46,54457.79,138237.07,351155.43,570778.81,1009567.04,1643779.31,308559.41,35030.35,97631.57,304039.35,434333.13,440094.29,1204276.46,881801.64,263761.49,2339788.41,145499.18,1915842.75,367274.48,61177.53,1456770.5,3817595.29,2717781.99,500346.7,456082.67,118235.45,585609.8,555339.16,483893.87,336927.78,85140.11,45611.33,235649.18,68858.61,453623.84,91514.13,203880.48,156577.45
